Created by Downsizer
////////////////////////////////////////////////////////////
// Station metadata (listed in the same order as the data):
// ID Name
// 1 - Estero Catemu en Santa Rosa
// 2 - Estero Pocuro en El Sifon
// 3 - Rio Aconcagua en Chacabuquito
// 4 - Rio Aconcagua en Puente Colmo
// 5 - Rio Aconcagua en Rio Blanco
// 6 - Rio Aconcagua en Romeral
// 7 - Rio Aconcagua en San Felipe
// 8 - Rio Blanco en Rio Blanco
// 9 - Rio Colorado en Rio Colorado
// 10 - Rio Putaendo en Resguardo Los Patos
////////////////////////////////////////////////////////////
// Unit: temperature = "fahrenheit " precipitation = in per "day " runoff = ft3 per "sec " elevation = meters
////////////////////////////////////////////////////////////
tmax 0

tmin 0

precip 0

runoff 10

########################################
1990 4 18 0 0 0 48.4 7.4 353.4 264 264 264 120.5 61.8 4.6 70
1990 4 19 0 0 0 48.4 7.1 350.2 266.1 266.1 266.1 114.2 63.6 4.6 70
1990 4 20 0 0 0 50.5 7.4 360.5 277.1 277.1 277.1 130.8 57.3 4.6 70.3
1990 4 21 0 0 0 51.6 7.8 318.1 225.5 225.5 225.5 127.9 57.6 4.9 70
1990 4 22 0 0 0 53.7 7.8 317 220.9 220.9 220.9 144.9 61.1 4.6 71.4
1990 4 23 0 0 0 55.5 7.4 341.7 251.6 251.6 251.6 140.7 63.6 4.9 72.1
1990 4 24 0 0 0 54.4 7.8 344.9 247.4 247.4 247.4 113.4 65 5.3 74.9
1990 4 25 0 0 0 54.4 8.1 346.7 258.3 258.3 258.3 115.9 66.8 5.7 71
1990 4 26 0 0 0 54.4 8.1 330.8 243.9 243.9 243.9 124.4 64 6.4 74.2
1990 4 27 0 0 0 54.8 8.1 320.5 234.7 234.7 234.7 112.7 58.7 7.1 70.3
1990 4 28 0 0 0 53.7 7.8 325.5 240.3 240.3 240.3 113.4 60.8 6.7 -999
1990 4 29 0 0 0 53.7 7.8 291.2 200.4 200.4 200.4 131.5 60.8 6 -999
1990 4 30 0 0 0 55.1 7.4 346 267.9 267.9 267.9 123 57.3 5.7 -999
1990 5 1 0 0 0 56.5 7.8 267.2 166.8 166.8 166.8 136.4 56.9 4.9 -999
1990 5 2 0 0 0 55.5 7.8 333.3 260.5 260.5 260.5 117.7 56.5 4.9 -999
1990 5 3 0 0 0 58 7.4 306.1 233.6 233.6 233.6 122.6 58 4.9 -999
1990 5 4 0 0 0 59.4 7.8 287.7 225.8 225.8 225.8 97.5 58.3 5.3 -999
1990 5 5 0 0 0 59.7 7.4 277.1 219.5 219.5 219.5 99.3 78.1 4.6 -999
1990 5 6 0 0 0 59.7 7.1 231.8 147.7 147.7 147.7 106.7 73.2 4.6 -999
1990 5 7 0 0 0 62.6 6.7 284.8 263.6 263.6 263.6 90.5 74.9 5.3 -999
1990 5 8 0 0 0 63.6 7.1 288.4 224.1 224.1 224.1 100.4 75.3 4.9 -999
1990 5 9 0 0 0 62.9 7.4 292.3 202.9 202.9 202.9 92.6 75.6 4.9 -999
1990 5 10 0 0 0 61.1 7.8 288 217 217 217 96.5 79.9 4.9 -999
1990 5 11 0 0 0 59 7.4 281.7 212 212 212 106 78.1 4.9 -999
1990 5 12 0 0 0 56.5 7.1 275 210.6 210.6 210.6 103.2 73.2 5.3 -999
1990 5 13 0 0 0 58 7.1 244.2 154.1 154.1 154.1 138.5 72.8 4.9 -999
1990 5 14 0 0 0 61.1 7.1 270 249.5 249.5 249.5 117.7 72.4 5.3 -999
1990 5 15 0 0 0 62.6 7.1 272.1 210.3 210.3 210.3 114.2 70.7 5.7 -999
1990 5 16 0 0 0 60.1 7.1 266.1 205.3 205.3 205.3 113.4 72.4 6 -999
1990 5 17 0 0 0 57.6 6.7 248.1 197.9 197.9 197.9 118.7 68.2 5.3 -999
1990 5 18 0 0 0 59.4 6.7 280.3 207.1 207.1 207.1 97.9 70.7 5.3 -999
1990 5 19 0 0 0 60.4 6.7 222.3 144.9 144.9 144.9 98.2 67.9 4.9 -999
1990 5 20 0 0 0 58.3 6.7 247 184.5 184.5 184.5 80.2 65.7 4.9 -999
1990 5 21 0 0 0 56.2 6.7 284.5 227.9 227.9 227.9 101.8 65 4.2 -999
1990 5 22 0 0 0 58 6.7 276.4 224.4 224.4 224.4 94.4 65.4 3.9 -999
1990 5 23 0 0 0 55.8 6.4 284.5 196.5 196.5 196.5 78.1 65.4 3.9 -999
1990 5 24 0 0 0 54.4 -999 268.6 203.2 203.2 203.2 79.2 41.7 3.9 -999
1990 5 25 0 0 0 55.1 -999 288.4 207.5 207.5 207.5 85.9 42.4 4.2 -999
1990 5 26 0 0 0 55.1 -999 274.2 209.9 209.9 209.9 89.1 41 4.6 -999
